subject,predicate,object
http://www.drugtargetontology.org/dto/DTO_03200157,http://www.drugtargetontology.org/dto/geneSymbol,PIKFYVE
http://www.drugtargetontology.org/dto/DTO_03200157,http://www.drugtargetontology.org/dto/geneSynonym,KIAA0981
http://www.drugtargetontology.org/dto/DTO_03200157,http://www.drugtargetontology.org/dto/geneSynonym_0,PIP5K3
http://www.drugtargetontology.org/dto/DTO_03200157,http://www.w3.org/2000/01/rdf-schema#label,PIKFYVE gene
http://www.drugtargetontology.org/dto/DTO_03200157,Class ID_0,http://www.drugtargetontology.org/dto/DTO_03200157
http://www.drugtargetontology.org/dto/DTO_03400324,Preferred Label,"[""Other small molecule kinase gene""]"
http://www.drugtargetontology.org/dto/DTO_03400324,Definitions,"Other small molecule kinase is a kinase enzyme that catalyzes the phosphorylation of a small molecule substrate other than a carbohydrate, nucleoside, nucleotide, lipid, etc."
http://www.drugtargetontology.org/dto/DTO_03400324,Parents,http://www.drugtargetontology.org/dto/DTO_03400103
http://www.drugtargetontology.org/dto/DTO_03400324,definition,"Other small molecule kinase is a kinase enzyme that catalyzes the phosphorylation of a small molecule substrate other than a carbohydrate, nucleoside, nucleotide, lipid, etc."
http://www.drugtargetontology.org/dto/DTO_03400324,http://data.bioontology.org/metadata/prefixIRI,dto:DTO_03400324
http://www.drugtargetontology.org/dto/DTO_03400324,http://www.w3.org/2000/01/rdf-schema#label,Other small molecule kinase gene
http://www.drugtargetontology.org/dto/DTO_03400324,Class ID_0,http://www.drugtargetontology.org/dto/DTO_03400324
http://www.drugtargetontology.org/dto/DTO_03300262,Preferred Label,"[""CDK7 subfamily""]"
http://www.drugtargetontology.org/dto/DTO_03300262,Parents,http://www.drugtargetontology.org/dto/DTO_03300136
http://www.drugtargetontology.org/dto/DTO_03300262,http://data.bioontology.org/metadata/prefixIRI,dto:DTO_03300262
http://www.drugtargetontology.org/dto/DTO_03300262,http://www.w3.org/2000/01/rdf-schema#label,CDK7 subfamily
http://www.drugtargetontology.org/dto/DTO_03300262,Class ID_0,http://www.drugtargetontology.org/dto/DTO_03300262
http://www.drugtargetontology.org/dto/DTO_00117471,Preferred Label,"[""Coup-tf-like receptors""]"
http://www.drugtargetontology.org/dto/DTO_00117471,Parents,http://www.drugtargetontology.org/dto/DTO_00102000
http://www.drugtargetontology.org/dto/DTO_00117471,http://data.bioontology.org/metadata/prefixIRI,dto:DTO_00117471
http://www.drugtargetontology.org/dto/DTO_00117471,http://www.w3.org/2000/01/rdf-schema#label,Coup-tf-like receptors
http://www.drugtargetontology.org/dto/DTO_00117471,Class ID_0,http://www.drugtargetontology.org/dto/DTO_00117471
http://purl.obolibrary.org/obo/BTO_0000620,Preferred Label,"[""ileum""]"
http://purl.obolibrary.org/obo/BTO_0000620,Definitions,The last division of the small intestine extending between the jejunum and large intestine.
http://purl.obolibrary.org/obo/BTO_0000620,Parents,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/BTO_0000620,definition,The last division of the small intestine extending between the jejunum and large intestine.
http://purl.obolibrary.org/obo/BTO_0000620,http://data.bioontology.org/metadata/prefixIRI,BTO:0000620
http://purl.obolibrary.org/obo/BTO_0000620,http://purl.obolibrary.org/obo/hasOBONamespace,BrendaTissueOBO
http://purl.obolibrary.org/obo/BTO_0000620,http://purl.obolibrary.org/obo/hasRelatedSynonym,distal intestine
http://purl.obolibrary.org/obo/BTO_0000620,http://purl.obolibrary.org/obo/hasRelatedSynonym_0,posterior intestine
http://purl.obolibrary.org/obo/BTO_0000620,http://purl.obolibrary.org/obo/hasRelatedSynonym_1,intestinum ileum
http://purl.obolibrary.org/obo/BTO_0000620,http://purl.obolibrary.org/obo/hasRelatedSynonym_2,lower intestine
http://purl.obolibrary.org/obo/BTO_0000620,http://purl.obolibrary.org/obo/id,BTO:0000620
http://purl.obolibrary.org/obo/BTO_0000620,http://www.w3.org/2000/01/rdf-schema#label,ileum
http://purl.obolibrary.org/obo/BTO_0000620,imported from,http://purl.obolibrary.org/obo/bto.owl
http://purl.obolibrary.org/obo/BTO_0000620,Class ID_0,http://purl.obolibrary.org/obo/BTO_0000620
http://www.drugtargetontology.org/dto/DTO_02100781,Preferred Label,"[""Taste receptor type 2 member 20""]"
http://www.drugtargetontology.org/dto/DTO_02100781,Definitions,"A taste receptor type 2 member 20 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P59543] "
http://www.drugtargetontology.org/dto/DTO_02100781,Parents,http://www.drugtargetontology.org/dto/DTO_02300014
http://www.drugtargetontology.org/dto/DTO_02100781,definition,"A taste receptor type 2 member 20 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P59543] "
http://www.drugtargetontology.org/dto/DTO_02100781,http://data.bioontology.org/metadata/prefixIRI,dto:DTO_02100781
http://www.drugtargetontology.org/dto/DTO_02100781,http://purl.obolibrary.org/obo/hasDbXref,https://pharos.nih.gov/idg/targets/P59543
http://www.drugtargetontology.org/dto/DTO_02100781,http://www.drugtargetontology.org/dto/geneSymbol,TAS2R20
http://www.drugtargetontology.org/dto/DTO_02100781,http://www.drugtargetontology.org/dto/geneSynonym,TAS2R49
http://www.drugtargetontology.org/dto/DTO_02100781,http://www.drugtargetontology.org/dto/uniprot_xref,P59543
http://www.drugtargetontology.org/dto/DTO_02100781,http://www.w3.org/2000/01/rdf-schema#label,Taste receptor type 2 member 20
http://www.drugtargetontology.org/dto/DTO_02100781,Class ID_0,http://www.drugtargetontology.org/dto/DTO_02100781
http://www.drugtargetontology.org/dto/DTO_61000397,Preferred Label,"[""RSK2(Kin.Dom.2-C-terminal) kinase domain""]"
http://www.drugtargetontology.org/dto/DTO_61000397,Definitions,Ribosomal protein S6 kinase alpha 3; KS6A3; S6K-alpha-3; p90-RSK 3; MAPKAPK-1b; pp90RSK2
http://www.drugtargetontology.org/dto/DTO_61000397,Parents,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_61000397,definition,Ribosomal protein S6 kinase alpha 3; KS6A3; S6K-alpha-3; p90-RSK 3; MAPKAPK-1b; pp90RSK2
http://www.drugtargetontology.org/dto/DTO_61000397,http://data.bioontology.org/metadata/prefixIRI,dto:DTO_61000397
http://www.drugtargetontology.org/dto/DTO_61000397,http://www.drugtargetontology.org/dto/lincs_id,200475
http://www.drugtargetontology.org/dto/DTO_61000397,http://www.w3.org/2000/01/rdf-schema#label,RSK2(Kin.Dom.2-C-terminal) kinase domain
http://www.drugtargetontology.org/dto/DTO_61000397,Class ID_0,http://www.drugtargetontology.org/dto/DTO_61000397
http://purl.obolibrary.org/obo/DOID_3081,Preferred Label,"[""cystic lymphangioma""]"
http://purl.obolibrary.org/obo/DOID_3081,Parents,http://purl.obolibrary.org/obo/DOID_1475
http://purl.obolibrary.org/obo/DOID_3081,http://data.bioontology.org/metadata/prefixIRI,DOID:3081
http://purl.obolibrary.org/obo/DOID_3081,http://purl.obolibrary.org/obo/hasDbXref,SNOMEDCT_US_2016_03_01:40225001
http://purl.obolibrary.org/obo/DOID_3081,http://purl.obolibrary.org/obo/hasDbXref_0,UMLS_CUI:C0206620
http://purl.obolibrary.org/obo/DOID_3081,http://purl.obolibrary.org/obo/hasDbXref_1,SNOMEDCT_US_2016_03_01:399882002
http://purl.obolibrary.org/obo/DOID_3081,http://purl.obolibrary.org/obo/hasDbXref_2,MESH:D018191
http://purl.obolibrary.org/obo/DOID_3081,http://purl.obolibrary.org/obo/hasDbXref_3,SNOMEDCT_US_2016_03_01:423984004
http://purl.obolibrary.org/obo/DOID_3081,http://purl.obolibrary.org/obo/hasDbXref_4,NCI:C3724
http://purl.obolibrary.org/obo/DOID_3081,http://purl.obolibrary.org/obo/hasExactSynonym,cystic Hygroma
http://purl.obolibrary.org/obo/DOID_3081,http://purl.obolibrary.org/obo/hasOBONamespace,disease_ontology
http://purl.obolibrary.org/obo/DOID_3081,http://purl.obolibrary.org/obo/id,DOID:3081
http://purl.obolibrary.org/obo/DOID_3081,http://www.w3.org/2000/01/rdf-schema#label,cystic lymphangioma
http://purl.obolibrary.org/obo/DOID_3081,imported from,http://purl.obolibrary.org/obo/doid.owl
http://purl.obolibrary.org/obo/DOID_3081,Class ID_0,http://purl.obolibrary.org/obo/DOID_3081
http://purl.obolibrary.org/obo/BTO_0002101,Preferred Label,"[""multiple myeloma cell""]"
http://purl.obolibrary.org/obo/BTO_0002101,Definitions,A malignant proliferation of plasma cells in bone marrow causing numerous tumors and characterized by the presence of abnormal proteins in the blood.
http://purl.obolibrary.org/obo/BTO_0002101,Parents,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/BTO_0002101,Parents_0,http://purl.obolibrary.org/obo/BTO_0000898
http://purl.obolibrary.org/obo/BTO_0002101,definition,A malignant proliferation of plasma cells in bone marrow causing numerous tumors and characterized by the presence of abnormal proteins in the blood.
http://purl.obolibrary.org/obo/BTO_0002101,http://data.bioontology.org/metadata/prefixIRI,BTO:0002101
http://purl.obolibrary.org/obo/BTO_0002101,http://purl.obolibrary.org/obo/hasOBONamespace,BrendaTissueOBO
http://purl.obolibrary.org/obo/BTO_0002101,http://purl.obolibrary.org/obo/hasRelatedSynonym,plasma cell myeloma cell
http://purl.obolibrary.org/obo/BTO_0002101,http://purl.obolibrary.org/obo/id,BTO:0002101
http://purl.obolibrary.org/obo/BTO_0002101,http://www.w3.org/2000/01/rdf-schema#label,multiple myeloma cell
http://purl.obolibrary.org/obo/BTO_0002101,imported from,http://purl.obolibrary.org/obo/bto.owl
http://purl.obolibrary.org/obo/BTO_0002101,Class ID_0,http://purl.obolibrary.org/obo/BTO_0002101
http://purl.obolibrary.org/obo/BTO_0000716,Preferred Label,"[""pancreatic beta cell line""]"
http://purl.obolibrary.org/obo/BTO_0000716,Parents,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/BTO_0000716,http://data.bioontology.org/metadata/prefixIRI,BTO:0000716
http://purl.obolibrary.org/obo/BTO_0000716,http://purl.obolibrary.org/obo/hasOBONamespace,BrendaTissueOBO
http://purl.obolibrary.org/obo/BTO_0000716,http://purl.obolibrary.org/obo/id,BTO:0000716
http://purl.obolibrary.org/obo/BTO_0000716,http://www.w3.org/2000/01/rdf-schema#label,pancreatic beta cell line
http://purl.obolibrary.org/obo/BTO_0000716,imported from,http://purl.obolibrary.org/obo/bto.owl
http://purl.obolibrary.org/obo/BTO_0000716,Class ID_0,http://purl.obolibrary.org/obo/BTO_0000716
http://www.drugtargetontology.org/dto/DTO_62000111,Preferred Label,"[""MET126 in AAK1""]"
http://www.drugtargetontology.org/dto/DTO_62000111,Parents,http://purl.obolibrary.org/obo/CHEBI_16044
http://www.drugtargetontology.org/dto/DTO_62000111,has role,http://www.drugtargetontology.org/dto/DTO_00000002
http://www.drugtargetontology.org/dto/DTO_62000111,http://data.bioontology.org/metadata/prefixIRI,dto:DTO_62000111
http://www.drugtargetontology.org/dto/DTO_62000111,http://www.w3.org/2000/01/rdf-schema#label,MET126 in AAK1
http://www.drugtargetontology.org/dto/DTO_62000111,Class ID_0,http://www.drugtargetontology.org/dto/DTO_62000111
http://www.drugtargetontology.org/dto/DTO_02400015,Preferred Label,"[""Taste 1 receptor gene""]"
http://www.drugtargetontology.org/dto/DTO_02400015,Parents,http://www.drugtargetontology.org/dto/DTO_02400004
http://www.drugtargetontology.org/dto/DTO_02400015,http://data.bioontology.org/metadata/prefixIRI,dto:DTO_02400015
http://www.drugtargetontology.org/dto/DTO_02400015,http://www.w3.org/2000/01/rdf-schema#label,Taste 1 receptor gene
http://www.drugtargetontology.org/dto/DTO_02400015,Class ID_0,http://www.drugtargetontology.org/dto/DTO_02400015
http://www.drugtargetontology.org/dto/DTO_03100320,Preferred Label,"[""Mitogen-activated protein kinase 8""]"
http://www.drugtargetontology.org/dto/DTO_03100320,Definitions,"A mitogen-activated protein kinase 8 that is encoded in the genome of human. [PRO:WCB, UniProtKB:P45983] "
http://www.drugtargetontology.org/dto/DTO_03100320,Definitions_0,mitogen-activated protein kinase 8 (JNK1)  with  no mutation  in a nonphosphorylated state
http://www.drugtargetontology.org/dto/DTO_03100320,Parents,http://www.drugtargetontology.org/dto/DTO_03300293
http://www.drugtargetontology.org/dto/DTO_03100320,definition,"A mitogen-activated protein kinase 8 that is encoded in the genome of human. [PRO:WCB, UniProtKB:P45983] "
http://www.drugtargetontology.org/dto/DTO_03100320,definition_0,mitogen-activated protein kinase 8 (JNK1)  with  no mutation  in a nonphosphorylated state
http://www.drugtargetontology.org/dto/DTO_03100320,http://data.bioontology.org/metadata/prefixIRI,dto:DTO_03100320
http://www.drugtargetontology.org/dto/DTO_03100320,http://purl.obolibrary.org/obo/hasDbXref,https://pharos.nih.gov/idg/targets/P45983
http://www.drugtargetontology.org/dto/DTO_03100320,http://www.drugtargetontology.org/dto/geneSymbol,MAPK8
http://www.drugtargetontology.org/dto/DTO_03100320,http://www.drugtargetontology.org/dto/geneSynonym,JNK1
http://www.drugtargetontology.org/dto/DTO_03100320,http://www.drugtargetontology.org/dto/geneSynonym_0,PRKM8
http://www.drugtargetontology.org/dto/DTO_03100320,http://www.drugtargetontology.org/dto/geneSynonym_1,SAPK1
http://www.drugtargetontology.org/dto/DTO_03100320,http://www.drugtargetontology.org/dto/geneSynonym_2,SAPK1C
http://www.drugtargetontology.org/dto/DTO_03100320,http://www.drugtargetontology.org/dto/uniprot_xref,P45983
http://www.drugtargetontology.org/dto/DTO_03100320,http://www.w3.org/2000/01/rdf-schema#label,Mitogen-activated protein kinase 8
http://www.drugtargetontology.org/dto/DTO_03100320,Class ID_0,http://www.drugtargetontology.org/dto/DTO_03100320
http://purl.obolibrary.org/obo/BTO_0001464,Preferred Label,"[""wing disc""]"
http://purl.obolibrary.org/obo/BTO_0001464,Definitions,"The entire dorsal mesothoracic disc (wing, notal, and pleural parts), in the larval stage of Drosophila."
http://purl.obolibrary.org/obo/BTO_0001464,Parents,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/BTO_0001464,definition,"The entire dorsal mesothoracic disc (wing, notal, and pleural parts), in the larval stage of Drosophila."
http://purl.obolibrary.org/obo/BTO_0001464,http://data.bioontology.org/metadata/prefixIRI,BTO:0001464
http://purl.obolibrary.org/obo/BTO_0001464,http://purl.obolibrary.org/obo/hasOBONamespace,BrendaTissueOBO
http://purl.obolibrary.org/obo/BTO_0001464,http://purl.obolibrary.org/obo/hasRelatedSynonym,wing imaginal disc
http://purl.obolibrary.org/obo/BTO_0001464,http://purl.obolibrary.org/obo/id,BTO:0001464
http://purl.obolibrary.org/obo/BTO_0001464,http://www.w3.org/2000/01/rdf-schema#label,wing disc
http://purl.obolibrary.org/obo/BTO_0001464,imported from,http://purl.obolibrary.org/obo/bto.owl
http://purl.obolibrary.org/obo/BTO_0001464,Class ID_0,http://purl.obolibrary.org/obo/BTO_0001464
http://www.drugtargetontology.org/dto/DTO_61000454,Preferred Label,"[""ULK3 kinase domain""]"
http://www.drugtargetontology.org/dto/DTO_61000454,Definitions,Serine/threonine-protein kinase ULK3; Unc-51-like kinase 3 (C. elegans); DKFZp434C131; FLJ90566; ULK3
http://www.drugtargetontology.org/dto/DTO_61000454,Parents,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_61000454,definition,Serine/threonine-protein kinase ULK3; Unc-51-like kinase 3 (C. elegans); DKFZp434C131; FLJ90566; ULK3
http://www.drugtargetontology.org/dto/DTO_61000454,http://data.bioontology.org/metadata/prefixIRI,dto:DTO_61000454
http://www.drugtargetontology.org/dto/DTO_61000454,http://www.drugtargetontology.org/dto/lincs_id,200457
http://www.drugtargetontology.org/dto/DTO_61000454,http://www.w3.org/2000/01/rdf-schema#label,ULK3 kinase domain
http://www.drugtargetontology.org/dto/DTO_61000454,Class ID_0,http://www.drugtargetontology.org/dto/DTO_61000454
http://www.drugtargetontology.org/dto/DTO_03200604,Preferred Label,"[""FN3KRP gene""]"
http://www.drugtargetontology.org/dto/DTO_03200604,Parents,http://www.drugtargetontology.org/dto/DTO_03491041
http://www.drugtargetontology.org/dto/DTO_03200604,http://data.bioontology.org/metadata/prefixIRI,dto:DTO_03200604
http://www.drugtargetontology.org/dto/DTO_03200604,http://www.w3.org/2000/01/rdf-schema#label,FN3KRP gene
http://www.drugtargetontology.org/dto/DTO_03200604,Class ID_0,http://www.drugtargetontology.org/dto/DTO_03200604
http://www.drugtargetontology.org/dto/DTO_03200448,Preferred Label,"[""RIOK2 gene""]"
http://www.drugtargetontology.org/dto/DTO_03200448,Parents,http://www.drugtargetontology.org/dto/DTO_03400311
http://www.drugtargetontology.org/dto/DTO_03200448,http://data.bioontology.org/metadata/prefixIRI,dto:DTO_03200448
http://www.drugtargetontology.org/dto/DTO_03200448,http://www.drugtargetontology.org/dto/entrez_xref,55781
http://www.drugtargetontology.org/dto/DTO_03200448,http://www.drugtargetontology.org/dto/geneSymbol,RIOK2
http://www.drugtargetontology.org/dto/DTO_03200448,http://www.w3.org/2000/01/rdf-schema#label,RIOK2 gene
http://www.drugtargetontology.org/dto/DTO_03200448,Class ID_0,http://www.drugtargetontology.org/dto/DTO_03200448
http://www.drugtargetontology.org/dto/DTO_01100067,Preferred Label,"[""Calcium-activated chloride channel regulator family member 3""]"
